n58,java+method://CH.ifa.draw.figures.RoundRectangleFigure.getArc(),getArc,Operation
n580,java+field://CH.ifa.draw.standard.StandardDrawingView.fUpdateStrategy,fUpdateStrategy,Variable
n581,java+field://CH.ifa.draw.samples.javadraw.BouncingDrawing.bouncingDrawingSerializedDataVersion,bouncingDrawingSerializedDataVersion,Variable
n582,java+method://CH.ifa.draw.standard.ConnectionTool.createConnection(),createConnection,Operation
n583,java+method://CH.ifa.draw.samples.javadraw.JavaDrawApp.createTools(java.awt.Panel),createTools,Operation
n584,"java+method://CH.ifa.draw.samples.pert.PertDependency.canConnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",canConnect,Operation
n585,java+field://CH.ifa.draw.samples.javadraw.JavaDrawViewer.fIconkit,fIconkit,Variable
n586,java+field://CH.ifa.draw.figures.TextFigure.fgCurrentFontSize,fgCurrentFontSize,Variable
n587,java+field://CH.ifa.draw.figures.TextFigure.serialVersionUID,serialVersionUID,Variable
n588,java+method://CH.ifa.draw.util.Geom.west(java.awt.Rectangle),west,Operation
n589,java+field://CH.ifa.draw.application.DrawApplication.fgDrawPath,fgDrawPath,Variable
n59,java+method://CH.ifa.draw.samples.pert.PertFigure.needsLayout(),needsLayout,Operation
n590,java+method://CH.ifa.draw.standard.ConnectionHandle.startConnector(),startConnector,Operation
n591,java+field://CH.ifa.draw.standard.ConnectionTool.fStartConnector,fStartConnector,Variable
n592,java+method://CH.ifa.draw.standard.CompositeFigure.orphanAll(java.util.Vector),orphanAll,Operation
n593,java+class://CH.ifa.draw.figures.InsertImageCommand,InsertImageCommand,Structure
n594,java+constructor://java.util.Hashtable.Hashtable(),,Constructor
n595,"java+method://CH.ifa.draw.util.Iconkit.registerAndLoadImage(java.awt.Component,java.lang.String)",registerAndLoadImage,Operation
n596,java+method://CH.ifa.draw.figures.NumberTextFigure.getValue(),getValue,Operation
n597,java+field://CH.ifa.draw.standard.StandardDrawing.serialVersionUID,serialVersionUID,Variable
n598,java+method://CH.ifa.draw.framework.Drawing.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),figureRequestRemove,Operation
n599,"java+method://CH.ifa.draw.framework.Figure.setAttribute(java.lang.String,java.lang.Object)",setAttribute,Operation
n6,java+method://CH.ifa.draw.standard.CompositeFigure.readObject(java.io.ObjectInputStream),readObject,Operation
n60,java+method://CH.ifa.draw.standard.SelectAreaTracker.drawXORRect(java.awt.Rectangle),drawXORRect,Operation
n600,java+method://CH.ifa.draw.util.FloatingTextField.getPreferredSize(int),getPreferredSize,Operation
n601,java+method://CH.ifa.draw.figures.LineConnection.endFigure(),endFigure,Operation
n602,java+method://CH.ifa.draw.standard.ChangeConnectionHandle.source(),source,Operation
n603,java+field://CH.ifa.draw.figures.TextFigure.fOriginX,fOriginX,Variable
n604,java+field://CH.ifa.draw.figures.FigureAttributes.fMap,fMap,Variable
n605,"java+method://CH.ifa.draw.figures.RectangleFigure.basicMoveBy(int,int)",basicMoveBy,Operation
n606,java+class://CH.ifa.draw.figures.ElbowHandle,ElbowHandle,Structure
n607,java+constructor://CH.ifa.draw.standard.AbstractLocator.AbstractLocator(),AbstractLocator,Constructor
n608,java+package://CH.ifa.draw.framework,framework,Container
n609,java+method://CH.ifa.draw.figures.ElbowTextLocator.locate(CH.ifa.draw.framework.Figure),locate,Operation
n61,java+method://CH.ifa.draw.applet.DrawApplet.createDrawing(),createDrawing,Operation
n610,java+method://CH.ifa.draw.framework.Figure.displayBox(java.awt.Rectangle),displayBox,Operation
n611,java+method://CH.ifa.draw.contrib.PolygonFigure.write(CH.ifa.draw.util.StorableOutput),write,Operation
n612,java+field://CH.ifa.draw.figures.BorderDecorator.serialVersionUID,serialVersionUID,Variable
n613,java+field://CH.ifa.draw.figures.ArrowTip.fAngle,fAngle,Variable
n614,java+method://CH.ifa.draw.samples.pert.PertFigure.hasCycle(CH.ifa.draw.framework.Figure),hasCycle,Operation
n615,java+field://CH.ifa.draw.standard.StandardDrawing.drawingSerializedDataVersion,drawingSerializedDataVersion,Variable
n616,"java+method://CH.ifa.draw.samples.pert.PertFigure.setInt(int,int)",setInt,Operation
n617,java+field://CH.ifa.draw.figures.RoundRectangleFigure.DEFAULT_ARC,DEFAULT_ARC,Variable
n618,java+method://CH.ifa.draw.standard.CompositeFigure.add(CH.ifa.draw.framework.Figure),add,Operation
n619,java+method://CH.ifa.draw.applet.DrawApplet.guessType(java.lang.String),guessType,Operation
n62,"java+method://CH.ifa.draw.figures.TextFigure.moveBy(int,int)",moveBy,Operation
n620,java+method://CH.ifa.draw.framework.Figure.addToContainer(CH.ifa.draw.framework.FigureChangeListener),addToContainer,Operation
n621,"java+constructor://CH.ifa.draw.samples.javadraw.FollowURLTool.FollowURLTool(CH.ifa.draw.framework.DrawingView,java.applet.Applet)",FollowURLTool,Constructor
n622,java+class://CH.ifa.draw.standard.BufferedUpdateStrategy,BufferedUpdateStrategy,Structure
n623,java+method://CH.ifa.draw.samples.pert.PertFigure.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),figureChanged,Operation
n624,java+constructor://java.awt.Rectangle.Rectangle(java.awt.Point),,Constructor
n625,java+method://CH.ifa.draw.samples.pert.PertFigure.removePostTask(CH.ifa.draw.samples.pert.PertFigure),removePostTask,Operation
n626,java+method://CH.ifa.draw.standard.PasteCommand.execute(),execute,Operation
n627,java+class://CH.ifa.draw.util.PaletteIcon,PaletteIcon,Structure
n628,java+method://CH.ifa.draw.figures.LineConnection.disconnectEnd(),disconnectEnd,Operation
n629,java+method://CH.ifa.draw.application.DrawApplication.createStatusLine(),createStatusLine,Operation
n63,"java+method://CH.ifa.draw.figures.EllipseFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",basicDisplayBox,Operation
n630,"java+method://CH.ifa.draw.samples.net.NodeFigure.connectorAt(int,int)",connectorAt,Operation
n631,java+field://CH.ifa.draw.figures.AttributeFigure.fgDefaultAttributes,fgDefaultAttributes,Variable
n632,java+method://CH.ifa.draw.applet.DrawApplet.selectionChanged(CH.ifa.draw.framework.DrawingView),selectionChanged,Operation
n633,java+method://CH.ifa.draw.standard.AbstractFigure.release(),release,Operation
n634,java+method://CH.ifa.draw.framework.DrawingView.setConstrainer(CH.ifa.draw.framework.PointConstrainer),setConstrainer,Operation
n635,java+method://CH.ifa.draw.util.PaletteButton.reset(),reset,Operation
n636,java+method://CH.ifa.draw.standard.CompositeFigure.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),figureRequestUpdate,Operation
n637,java+method://CH.ifa.draw.samples.pert.PertDependency.handles(),handles,Operation
n638,java+method://CH.ifa.draw.standard.CompositeFigure.write(CH.ifa.draw.util.StorableOutput),write,Operation
n639,java+method://CH.ifa.draw.samples.javadraw.BouncingDrawing.remove(CH.ifa.draw.framework.Figure),remove,Operation
n64,"java+method://CH.ifa.draw.framework.Drawing.findFigureWithout(int,int,CH.ifa.draw.framework.Figure)",findFigureWithout,Operation
n640,java+method://CH.ifa.draw.samples.javadraw.JavaDrawViewer.init(),init,Operation
n641,java+method://CH.ifa.draw.standard.StandardDrawingView.drawingInvalidated(CH.ifa.draw.framework.DrawingChangeEvent),drawingInvalidated,Operation
n642,java+method://CH.ifa.draw.samples.nothing.NothingApp.createTools(java.awt.Panel),createTools,Operation
n643,java+method://CH.ifa.draw.util.PaletteButton.paintNormal(java.awt.Graphics),paintNormal,Operation
n644,java+method://CH.ifa.draw.standard.StandardDrawingView.tool(),tool,Operation
n645,java+method://CH.ifa.draw.contrib.PolygonFigure.pointAt(int),pointAt,Operation
n646,java+method://CH.ifa.draw.framework.ConnectionFigure.disconnectEnd(),disconnectEnd,Operation
n647,java+method://CH.ifa.draw.util.StorableOutput.writeStorable(CH.ifa.draw.util.Storable),writeStorable,Operation
n648,java+constructor://CH.ifa.draw.standard.NorthEastHandle.NorthEastHandle(CH.ifa.draw.framework.Figure),NorthEastHandle,Constructor
n649,java+class://CH.ifa.draw.samples.pert.PertFigure,PertFigure,Structure
n65,java+field://CH.ifa.draw.samples.javadraw.Animator.fAnimatable,fAnimatable,Variable
n650,"java+method://CH.ifa.draw.applet.DrawApplet.createToolButton(java.lang.String,java.lang.String,CH.ifa.draw.framework.Tool)",createToolButton,Operation
n651,java+field://CH.ifa.draw.standard.ToolButton.fTool,fTool,Variable
n652,"java+method://CH.ifa.draw.contrib.PolygonFigure.connectorAt(int,int)",connectorAt,Operation
n653,java+field://CH.ifa.draw.figures.ShortestDistanceConnector.serialVersionUID,serialVersionUID,Variable
n654,java+field://CH.ifa.draw.application.DrawApplication.fView,fView,Variable
n655,java+field://CH.ifa.draw.samples.javadraw.JavaDrawViewer.fDrawing,fDrawing,Variable
n656,"java+method://CH.ifa.draw.standard.AbstractHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",invokeStep,Operation
n657,java+method://CH.ifa.draw.standard.ToolButton.paintSelected(java.awt.Graphics),paintSelected,Operation
n658,java+field://CH.ifa.draw.figures.TextFigure.fOriginY,fOriginY,Variable
n659,"java+method://CH.ifa.draw.standard.SelectAreaTracker.rubberBand(int,int,int,int)",rubberBand,Operation
n66,java+method://CH.ifa.draw.standard.AbstractFigure.size(),size,Operation
n660,java+method://CH.ifa.draw.figures.FigureAttributes.write(CH.ifa.draw.util.StorableOutput),write,Operation
n661,java+method://CH.ifa.draw.standard.LocatorConnector.write(CH.ifa.draw.util.StorableOutput),write,Operation
n662,java+method://CH.ifa.draw.figures.RectangleFigure.displayBox(),displayBox,Operation
n663,java+field://CH.ifa.draw.contrib.PolygonScaleHandle.fOrigin,fOrigin,Variable
n664,java+method://CH.ifa.draw.standard.FigureEnumerator.hasMoreElements(),hasMoreElements,Operation
n665,java+method://CH.ifa.draw.framework.DrawingChangeListener.drawingRequestUpdate(CH.ifa.draw.framework.DrawingChangeEvent),drawingRequestUpdate,Operation
n666,"java+method://CH.ifa.draw.standard.AbstractHandle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing)",invokeEnd,Operation
n667,java+method://CH.ifa.draw.samples.net.NetApp.createTools(java.awt.Panel),createTools,Operation
n668,java+method://CH.ifa.draw.framework.DrawingView.selection(),selection,Operation
n669,java+method://CH.ifa.draw.standard.ChangeConnectionHandle.disconnect(),disconnect,Operation
n67,java+method://CH.ifa.draw.samples.javadraw.BouncingDrawing.animationStep(),animationStep,Operation
n670,"java+method://CH.ifa.draw.contrib.PolygonScaleHandle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing)",invokeEnd,Operation
n671,java+field://CH.ifa.draw.standard.DecoratorFigure.decoratorFigureSerializedDataVersion,decoratorFigureSerializedDataVersion,Variable
n672,java+method://CH.ifa.draw.standard.CompositeFigure.addAll(java.util.Vector),addAll,Operation
n673,"java+method://CH.ifa.draw.figures.LineConnection.handleDisconnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",handleDisconnect,Operation
n674,"java+constructor://CH.ifa.draw.standard.BringToFrontCommand.BringToFrontCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",BringToFrontCommand,Constructor
n675,java+class://CH.ifa.draw.contrib.PolygonHandle,PolygonHandle,Structure
n676,java+method://CH.ifa.draw.framework.ConnectionFigure.endPoint(),endPoint,Operation
n677,java+method://CH.ifa.draw.framework.Figure.clone(),clone,Operation
n678,java+method://CH.ifa.draw.figures.RectangleFigure.handles(),handles,Operation
n679,java+constructor://java.io.BufferedReader.BufferedReader(java.io.Reader),,Constructor
n68,java+method://CH.ifa.draw.standard.AbstractFigure.clone(),clone,Operation
n680,java+field://CH.ifa.draw.samples.javadraw.JavaDrawViewer.fTool,fTool,Variable
n681,java+method://CH.ifa.draw.standard.CompositeFigure.orphan(CH.ifa.draw.framework.Figure),orphan,Operation
n682,java+method://CH.ifa.draw.standard.AbstractConnector.write(CH.ifa.draw.util.StorableOutput),write,Operation
n683,java+constructor://CH.ifa.draw.util.CommandButton.CommandButton(CH.ifa.draw.util.Command),CommandButton,Constructor
n684,java+method://CH.ifa.draw.util.Storable.read(CH.ifa.draw.util.StorableInput),read,Operation
n685,java+field://CH.ifa.draw.application.DrawApplication.fSelectedToolButton,fSelectedToolButton,Variable
n686,java+method://CH.ifa.draw.util.Iconkit.instance(),instance,Operation
n687,"java+method://CH.ifa.draw.standard.StandardDrawingView.findHandle(int,int)",findHandle,Operation
n688,java+method://CH.ifa.draw.figures.LineConnection.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),figureRemoved,Operation
n689,"java+method://CH.ifa.draw.standard.AbstractFigure.containsPoint(int,int)",containsPoint,Operation
n69,java+constructor://CH.ifa.draw.standard.DecoratorFigure.DecoratorFigure(),DecoratorFigure,Constructor
n690,"java+method://CH.ifa.draw.standard.CreationTool.mouseDown(java.awt.event.MouseEvent,int,int)",mouseDown,Operation
n691,"java+method://CH.ifa.draw.figures.RoundRectangleFigure.setArc(int,int)",setArc,Operation
n692,java+method://CH.ifa.draw.contrib.PolygonTool.activate(),activate,Operation
n693,java+method://CH.ifa.draw.samples.javadraw.JavaDrawApp.destroy(),destroy,Operation
n694,java+method://CH.ifa.draw.standard.StandardDrawingView.getMinimumSize(),getMinimumSize,Operation
n695,java+method://CH.ifa.draw.standard.StandardDrawingView.mouseMoved(java.awt.event.MouseEvent),mouseMoved,Operation
n696,"java+method://CH.ifa.draw.util.Geom.range(int,int,int)",range,Operation
n697,java+method://CH.ifa.draw.figures.LineConnection.endPoint(),endPoint,Operation
n698,"java+method://CH.ifa.draw.contrib.TriangleRotationHandle.invokeStep(int,int,CH.ifa.draw.framework.Drawing)",invokeStep,Operation
n699,"java+method://CH.ifa.draw.application.DrawApplication.setTool(CH.ifa.draw.framework.Tool,java.lang.String)",setTool,Operation
n7,"java+method://CH.ifa.draw.application.DrawApplication.paletteUserOver(CH.ifa.draw.util.PaletteButton,boolean)",paletteUserOver,Operation
n70,"java+method://CH.ifa.draw.framework.ConnectionFigure.setPointAt(java.awt.Point,int)",setPointAt,Operation
n700,"java+method://CH.ifa.draw.util.CommandMenu.enable(java.lang.String,boolean)",enable,Operation
n701,java+method://CH.ifa.draw.contrib.PolygonFigure.read(CH.ifa.draw.util.StorableInput),read,Operation
n702,java+field://CH.ifa.draw.samples.javadraw.JavaDrawApp.fgSampleImagesResourcePath,fgSampleImagesResourcePath,Variable
n703,"java+constructor://CH.ifa.draw.contrib.TriangleFigure.TriangleFigure(java.awt.Point,java.awt.Point)",TriangleFigure,Constructor
n704,java+constructor://CH.ifa.draw.standard.SelectionTool.SelectionTool(CH.ifa.draw.framework.DrawingView),SelectionTool,Constructor
n705,"java+method://CH.ifa.draw.figures.PolyLineFigure.addPoint(int,int)",addPoint,Operation
n706,java+class://CH.ifa.draw.util.Clipboard,Clipboard,Structure
n707,java+constructor://CH.ifa.draw.samples.javadraw.AnimationDecorator.AnimationDecorator(),AnimationDecorator,Constructor
n708,java+field://CH.ifa.draw.standard.CreationTool.fCreatedFigure,fCreatedFigure,Variable
n709,"java+method://CH.ifa.draw.standard.FigureChangeEventMulticaster.addInternal(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener)",addInternal,Operation
n71,java+method://CH.ifa.draw.standard.StandardDrawing.displayBox(),displayBox,Operation
n710,"java+method://CH.ifa.draw.standard.AbstractFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",basicDisplayBox,Operation
n711,java+class://CH.ifa.draw.figures.PolyLineConnector,PolyLineConnector,Structure
n712,java+field://CH.ifa.draw.standard.StandardDrawingView.fSelectionHandles,fSelectionHandles,Variable
n713,"java+method://CH.ifa.draw.framework.Tool.mouseDrag(java.awt.event.MouseEvent,int,int)",mouseDrag,Operation
n714,java+field://CH.ifa.draw.application.DrawApplication.fStatusLine,fStatusLine,Variable
n715,java+method://CH.ifa.draw.applet.DrawApplet.initDrawing(),initDrawing,Operation
n716,java+field://CH.ifa.draw.figures.PolyLineConnector.serialVersionUID,serialVersionUID,Variable
n717,java+method://CH.ifa.draw.standard.RelativeLocator.east(),east,Operation
n718,"java+constructor://CH.ifa.draw.figures.RectangleFigure.RectangleFigure(java.awt.Point,java.awt.Point)",RectangleFigure,Constructor
n719,java+method://CH.ifa.draw.standard.StandardDrawingView.setDrawing(CH.ifa.draw.framework.Drawing),setDrawing,Operation
n72,java+constructor://java.lang.Boolean.Boolean(java.lang.String),,Constructor
n720,java+method://CH.ifa.draw.samples.pert.PertFigure.addPreTask(CH.ifa.draw.samples.pert.PertFigure),addPreTask,Operation
n721,java+field://CH.ifa.draw.contrib.ChopPolygonConnector.serialVersionUID,serialVersionUID,Variable
n722,java+class://CH.ifa.draw.application.DrawApplication,DrawApplication,Structure
n723,"java+method://CH.ifa.draw.figures.GroupFigure.setAttribute(java.lang.String,java.lang.Object)",setAttribute,Operation
n724,java+method://CH.ifa.draw.standard.StandardDrawingView.remove(CH.ifa.draw.framework.Figure),remove,Operation
n725,java+field://CH.ifa.draw.applet.SleeperThread.fApplet,fApplet,Variable
n726,"java+method://CH.ifa.draw.figures.RoundRectangleFigure.basicMoveBy(int,int)",basicMoveBy,Operation
n727,java+method://CH.ifa.draw.figures.GroupFigure.canConnect(),canConnect,Operation
n728,java+method://CH.ifa.draw.standard.SendToBackCommand.isExecutable(),isExecutable,Operation
n729,java+method://CH.ifa.draw.framework.Drawing.unlock(),unlock,Operation
n73,java+method://CH.ifa.draw.figures.TextFigure.drawBackground(java.awt.Graphics),drawBackground,Operation
n730,java+method://CH.ifa.draw.figures.TextFigure.acceptsTyping(),acceptsTyping,Operation
n731,java+method://CH.ifa.draw.contrib.PolygonFigure.pointCount(),pointCount,Operation
n732,java+method://CH.ifa.draw.samples.javadraw.JavaDrawApplet.createButtons(java.awt.Panel),createButtons,Operation
n733,java+method://CH.ifa.draw.util.StorableInput.readBoolean(),readBoolean,Operation
n734,java+method://CH.ifa.draw.util.Filler.getBackground(),getBackground,Operation
n735,java+method://CH.ifa.draw.figures.TextFigure.setFont(java.awt.Font),setFont,Operation
n736,java+method://CH.ifa.draw.contrib.PolygonScaleHandle.draw(java.awt.Graphics),draw,Operation
n737,java+field://CH.ifa.draw.standard.ToolButton.fIcon,fIcon,Variable
n738,java+method://CH.ifa.draw.contrib.PolygonFigure.drawBackground(java.awt.Graphics),drawBackground,Operation
n739,java+method://CH.ifa.draw.standard.RelativeLocator.write(CH.ifa.draw.util.StorableOutput),write,Operation
n74,java+method://CH.ifa.draw.util.StorableOutput.mapped(CH.ifa.draw.util.Storable),mapped,Operation
n740,java+method://CH.ifa.draw.util.PaletteButton.value(),value,Operation
n741,java+method://CH.ifa.draw.standard.AbstractHandle.draw(java.awt.Graphics),draw,Operation
n742,java+method://CH.ifa.draw.framework.DrawingView.toggleSelection(CH.ifa.draw.framework.Figure),toggleSelection,Operation
n743,java+method://CH.ifa.draw.util.StorableOutput.map(CH.ifa.draw.util.Storable),map,Operation
n744,java+constructor://java.lang.InternalError.InternalError(),,Constructor
n745,java+method://CH.ifa.draw.standard.ToolButton.paintPressed(java.awt.Graphics),paintPressed,Operation
n746,"java+method://CH.ifa.draw.standard.AbstractTool.keyDown(java.awt.event.KeyEvent,int)",keyDown,Operation
n747,java+field://CH.ifa.draw.standard.DecoratorFigure.serialVersionUID,serialVersionUID,Variable
n748,"java+method://CH.ifa.draw.figures.PolyLineFigure.basicMoveBy(int,int)",basicMoveBy,Operation
n749,java+field://CH.ifa.draw.contrib.PolygonFigure.fPoly,fPoly,Variable
n75,"java+method://CH.ifa.draw.framework.Tool.keyDown(java.awt.event.KeyEvent,int)",keyDown,Operation
n750,java+field://CH.ifa.draw.standard.SelectAreaTracker.fSelectGroup,fSelectGroup,Variable
n751,java+interface://CH.ifa.draw.framework.Drawing,Drawing,Structure
n752,java+method://CH.ifa.draw.standard.DeleteCommand.isExecutable(),isExecutable,Operation
n753,java+field://CH.ifa.draw.contrib.PolygonHandle.fIndex,fIndex,Variable
n754,java+method://CH.ifa.draw.standard.StandardDrawingView.mouseDragged(java.awt.event.MouseEvent),mouseDragged,Operation
n755,java+field://CH.ifa.draw.util.PaletteButton.fListener,fListener,Variable
n756,java+field://CH.ifa.draw.standard.GridConstrainer.fGridX,fGridX,Variable
n757,java+method://CH.ifa.draw.figures.FigureAttributes.read(CH.ifa.draw.util.StorableInput),read,Operation
n758,java+field://CH.ifa.draw.standard.ConnectionHandle.fConnection,fConnection,Variable
n759,java+field://CH.ifa.draw.standard.AbstractFigure.abstractFigureSerializedDataVersion,abstractFigureSerializedDataVersion,Variable
n76,java+method://CH.ifa.draw.application.DrawApplication.createToolPalette(),createToolPalette,Operation
n760,java+method://CH.ifa.draw.standard.AbstractHandle.locate(),locate,Operation
n761,java+field://CH.ifa.draw.contrib.PolygonTool.fLastX,fLastX,Variable
n762,java+method://CH.ifa.draw.standard.LocatorConnector.read(CH.ifa.draw.util.StorableInput),read,Operation
n763,java+method://CH.ifa.draw.contrib.PolygonScaleHandle.locate(),locate,Operation
n764,java+constructor://java.lang.Thread.Thread(java.lang.String),,Constructor
n765,java+method://CH.ifa.draw.standard.CompositeFigure.sendToBack(CH.ifa.draw.framework.Figure),sendToBack,Operation
n766,"java+method://CH.ifa.draw.standard.BufferedUpdateStrategy.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)",draw,Operation
n767,java+method://CH.ifa.draw.standard.BringToFrontCommand.execute(),execute,Operation
n768,java+class://CH.ifa.draw.figures.ShortestDistanceConnector,ShortestDistanceConnector,Structure
n769,java+class://CH.ifa.draw.figures.ConnectedTextTool,ConnectedTextTool,Structure
n77,java+class://CH.ifa.draw.samples.pert.PertApplet,PertApplet,Structure
n770,java+method://CH.ifa.draw.figures.RoundRectangleFigure.displayBox(),displayBox,Operation
n771,java+method://CH.ifa.draw.samples.pert.PertFigure.asInt(int),asInt,Operation
n772,java+method://CH.ifa.draw.figures.TextFigure.getText(),getText,Operation
n773,java+field://CH.ifa.draw.standard.StandardDrawing.fDrawingLockHolder,fDrawingLockHolder,Variable
n774,java+method://CH.ifa.draw.standard.AbstractConnector.findEnd(CH.ifa.draw.framework.ConnectionFigure),findEnd,Operation
n775,java+constructor://CH.ifa.draw.samples.javadraw.PatternPainter.PatternPainter(java.awt.Image),PatternPainter,Constructor
n776,java+field://CH.ifa.draw.standard.SendToBackCommand.fView,fView,Variable
n777,java+method://CH.ifa.draw.application.DrawApplication.loadDrawing(java.lang.String),loadDrawing,Operation
n778,java+method://CH.ifa.draw.standard.DecoratorFigure.draw(java.awt.Graphics),draw,Operation
n779,java+class://CH.ifa.draw.standard.NorthWestHandle,NorthWestHandle,Structure
n78,java+method://CH.ifa.draw.samples.pert.PertFigure.setEnd(int),setEnd,Operation
n780,"java+method://CH.ifa.draw.standard.ConnectionTool.mouseDown(java.awt.event.MouseEvent,int,int)",mouseDown,Operation
n781,java+class://CH.ifa.draw.figures.GroupCommand,GroupCommand,Structure
n782,java+field://CH.ifa.draw.standard.LocatorConnector.locatorConnectorSerializedDataVersion,locatorConnectorSerializedDataVersion,Variable
n783,java+method://CH.ifa.draw.util.Clipboard.setContents(java.lang.Object),setContents,Operation
n784,java+constructor://CH.ifa.draw.standard.AbstractConnector.AbstractConnector(CH.ifa.draw.framework.Figure),AbstractConnector,Constructor
n785,java+method://CH.ifa.draw.application.DrawApplication.getSavePath(java.lang.String),getSavePath,Operation
n786,java+method://CH.ifa.draw.figures.LineConnection.start(),start,Operation
n787,java+constructor://CH.ifa.draw.application.DrawApplication.DrawApplication(),DrawApplication,Constructor
n788,java+constructor://java.lang.ArrayIndexOutOfBoundsException.ArrayIndexOutOfBoundsException(java.lang.String),,Constructor
n789,"java+method://CH.ifa.draw.standard.DecoratorFigure.findFigureInside(int,int)",findFigureInside,Operation
n79,java+constructor://CH.ifa.draw.samples.javadraw.AnimationDecorator.AnimationDecorator(CH.ifa.draw.framework.Figure),AnimationDecorator,Constructor
n790,java+method://CH.ifa.draw.standard.StandardDrawingView.drawing(),drawing,Operation
n791,java+class://CH.ifa.draw.standard.ChangeConnectionStartHandle,ChangeConnectionStartHandle,Structure
n792,java+field://CH.ifa.draw.standard.ChangeAttributeCommand.fView,fView,Variable
n793,java+method://CH.ifa.draw.application.DrawApplication.view(),view,Operation
n794,java+method://CH.ifa.draw.standard.AbstractConnector.read(CH.ifa.draw.util.StorableInput),read,Operation
n795,java+method://CH.ifa.draw.standard.LocatorHandle.locate(),locate,Operation
n796,java+method://CH.ifa.draw.framework.DrawingView.addToSelectionAll(java.util.Vector),addToSelectionAll,Operation
n797,java+method://CH.ifa.draw.framework.FigureChangeListener.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),figureRequestUpdate,Operation
n798,java+method://CH.ifa.draw.application.DrawApplication.createEditMenu(),createEditMenu,Operation
n799,java+method://CH.ifa.draw.contrib.PolygonFigure.drawFrame(java.awt.Graphics),drawFrame,Operation
n8,java+constructor://java.io.ByteArrayInputStream.ByteArrayInputStream(byte[]),,Constructor
n80,java+method://CH.ifa.draw.util.CommandButton.actionPerformed(java.awt.event.ActionEvent),actionPerformed,Operation
n800,java+field://CH.ifa.draw.samples.pert.PertFigure.serialVersionUID,serialVersionUID,Variable
n801,java+field://CH.ifa.draw.samples.pert.PertFigure.BORDER,BORDER,Variable
n802,java+constructor://java.io.ObjectOutputStream.ObjectOutputStream(java.io.OutputStream),,Constructor
n803,java+method://CH.ifa.draw.figures.TextFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),figureRemoved,Operation
n804,java+constructor://java.lang.String.String(java.lang.String),,Constructor
n805,java+class://CH.ifa.draw.standard.FigureTransferCommand,FigureTransferCommand,Structure
n806,"java+constructor://CH.ifa.draw.standard.ConnectionHandle.ConnectionHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator,CH.ifa.draw.framework.ConnectionFigure)",ConnectionHandle,Constructor
n807,"java+constructor://CH.ifa.draw.standard.DeleteCommand.DeleteCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",DeleteCommand,Constructor
n808,java+method://CH.ifa.draw.standard.CompositeFigure.read(CH.ifa.draw.util.StorableInput),read,Operation
n809,"java+method://CH.ifa.draw.figures.ShortestDistanceConnector.findPoint(CH.ifa.draw.framework.ConnectionFigure,boolean)",findPoint,Operation
n81,java+method://CH.ifa.draw.application.DrawApplication.createDrawingView(),createDrawingView,Operation
n810,java+method://CH.ifa.draw.contrib.PolygonTool.deactivate(),deactivate,Operation
n811,"java+method://CH.ifa.draw.figures.ArrowTip.outline(int,int,int,int)",outline,Operation
n812,java+method://CH.ifa.draw.framework.DrawingView.paint(java.awt.Graphics),paint,Operation
n813,java+field://CH.ifa.draw.standard.GridConstrainer.fGridY,fGridY,Variable
n814,java+method://CH.ifa.draw.framework.Figure.canConnect(),canConnect,Operation
n815,java+class://CH.ifa.draw.standard.ChangeAttributeCommand,ChangeAttributeCommand,Structure
n816,java+constructor://CH.ifa.draw.figures.PolyLineConnector.PolyLineConnector(),PolyLineConnector,Constructor
n817,java+method://CH.ifa.draw.figures.TextTool.beginEdit(CH.ifa.draw.standard.TextHolder),beginEdit,Operation
n818,java+method://CH.ifa.draw.standard.RelativeLocator.read(CH.ifa.draw.util.StorableInput),read,Operation
n819,java+method://CH.ifa.draw.util.Command.execute(),execute,Operation
n82,java+field://CH.ifa.draw.standard.ChangeConnectionHandle.fOriginalTarget,fOriginalTarget,Variable
n820,java+method://CH.ifa.draw.standard.CreationTool.createFigure(),createFigure,Operation
n821,"java+method://CH.ifa.draw.figures.ElbowHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",invokeStart,Operation
n822,java+field://CH.ifa.draw.figures.TextFigure.fLocator,fLocator,Variable
