id,fullName,name,type
n6402,"@java+constructor#com.fsck.k9.service.CoreService.execute(com.fsck.k9.controller.Context,java.lang.Runnable,int,java.lang.Integer).$anonymous1.()",,Constructor
n6403,@java+method#com.fsck.k9.message.PgpMessageBuilderTest.build__withCryptoProviderLostConnection__shouldThrow(),build__withCryptoProviderLostConnection__shouldThrow,Operation
n6404,@java+field#com.fsck.k9.activity.AlternateRecipientAdapter.POSITION_CURRENT_ADDRESS,POSITION_CURRENT_ADDRESS,Variable
n6405,@java+field#com.fsck.k9.notification.NotificationController.NOTIFICATION_LED_ON_TIME,NOTIFICATION_LED_ON_TIME,Variable
n6406,"@java+method#com.fsck.k9.activity.setup.AccountSetupIncoming.initializeViewListeners().$anonymous2.onItemSelected(com.fsck.k9.fragment.AdapterView,com.fsck.k9.fragment.View,int,long)",onItemSelected,Operation
n6407,@java+method#org.openintents.openpgp.OpenPgpSignatureResult.getResult(),getResult,Operation
n6408,@java+field#com.fsck.k9.mailstore.LocalStore.GET_MESSAGES_COLS,GET_MESSAGES_COLS,Variable
n6409,@java+field#com.fsck.k9.ui.messageview.MessageViewFragment.mInitialized,mInitialized,Variable
n641,@java+method#com.fsck.k9.mail.K9MailLib.DebugStatus.enabled(),enabled,Operation
n6410,@java+method#com.fsck.k9.notification.NotificationDataTest.testGetContentForSummaryNotification(),testGetContentForSummaryNotification,Operation
n6411,@java+field#com.fsck.k9.mailstore.LocalStore.MSG_INDEX_PREVIEW,MSG_INDEX_PREVIEW,Variable
n6412,@java+class#com.fsck.k9.activity.AccountList.AccountsAdapter,AccountsAdapter,Structure
n6413,@java+constructor#java.lang.ThreadLocal.ThreadLocal(),,Constructor
n6414,"@java+method#com.fsck.k9.mailstore.LocalFolder.moveMessages(java.util.List,com.fsck.k9.mail.Folder).$anonymous1.doDbWork(com.fsck.k9.mailstore.SQLiteDatabase)",doDbWork,Operation
n6415,@java+field#com.fsck.k9.view.MessageHeader.mOnLayoutChangedListener,mOnLayoutChangedListener,Variable
n6416,@java+method#org.openintents.openpgp.OpenPgpError.$anonymous1.createFromParcel(com.fsck.k9.search.Parcel),createFromParcel,Operation
n6417,@java+field#com.fsck.k9.mail.store.imap.ImapStoreSettings.autoDetectNamespace,autoDetectNamespace,Variable
n6418,@java+field#com.fsck.k9.K9.Intents.EmailReceived.ACTION_EMAIL_DELETED,ACTION_EMAIL_DELETED,Variable
n6419,@java+method#com.fsck.k9.activity.compose.IdentityAdapter.hasStableIds(),hasStableIds,Operation
n642,@java+method#com.fsck.k9.mailstore.LockableDatabase.delete(boolean),delete,Operation
n6420,@java+method#com.fsck.k9.mail.internet.MimeMessage.setReplyTo(com.fsck.k9.mail.Address[]),setReplyTo,Operation
n6421,"@java+constructor#com.fsck.k9.mailstore.LockableDatabase.LockableDatabase(com.fsck.k9.controller.Context,java.lang.String,com.fsck.k9.mailstore.LockableDatabase.SchemaDefinition)",LockableDatabase,Constructor
n6422,@java+method#com.fsck.k9.mail.store.imap.ImapFolderTest.open_withMessagingException_shouldThrowMessagingException(),open_withMessagingException_shouldThrowMessagingException,Operation
n6423,@java+method#com.fsck.k9.fragment.MessageListFragment.onSaveInstanceState(com.fsck.k9.fragment.Bundle),onSaveInstanceState,Operation
n6424,@java+method#com.fsck.k9.message.html.EthereumUriParserTest.ethereumUriWithQueryParameters(),ethereumUriWithQueryParameters,Operation
n6425,@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelperTest.multipartSigned__withNullBody__shouldReturnSignedIncomplete(),multipartSigned__withNullBody__shouldReturnSignedIncomplete,Operation
n6426,@java+class#com.fsck.k9.helper.MessageHelperTest,MessageHelperTest,Structure
n6427,@java+constructor#com.fsck.k9.provider.MessageProvider.ThrottlingQueryHandler.ThrottlingQueryHandler(com.fsck.k9.provider.MessageProvider.QueryHandler),ThrottlingQueryHandler,Constructor
n6428,"@java+method#com.fsck.k9.mailstore.StorageManager.onMount(java.lang.String,boolean)",onMount,Operation
n6429,"@java+method#com.fsck.k9.service.MailService.connectivityChange(com.fsck.k9.controller.Context,java.lang.Integer)",connectivityChange,Operation
n643,@java+class#com.fsck.k9.mail.store.imap.mockserver.MockImapServer.UnexpectedCommandException,UnexpectedCommandException,Structure
n6430,@java+class#com.fsck.k9.helper.ClipboardManager,ClipboardManager,Structure
n6431,@java+field#org.openintents.openpgp.util.OpenPgpKeyPreference.SavedState.openPgpProvider,openPgpProvider,Variable
n6432,@java+method#com.fsck.k9.mail.filter.Base64.decode(java.lang.Object),decode,Operation
n6433,@java+class#com.fsck.k9.preferences.FolderSettings,FolderSettings,Structure
n6434,@java+method#com.fsck.k9.view.ClientCertificateSpinner.setAlias(java.lang.String),setAlias,Operation
n6435,@java+method#com.fsck.k9.K9.setConfirmSpam(boolean),setConfirmSpam,Operation
n6436,@java+method#com.fsck.k9.mail.filter.EOLConvertingOutputStreamTest.endWithCrLfAndFlush_endingWithLf_shouldCompleteNewline(),endWithCrLfAndFlush_endingWithLf_shouldCompleteNewline,Operation
n6437,@java+field#com.fsck.k9.view.K9WebViewClient.onPageFinishedListener,onPageFinishedListener,Variable
n6438,@java+method#com.fsck.k9.ui.messageview.MessageTopView.displayViewOnLoadFinished(boolean).$anonymous1.onAnimationEnd(com.fsck.k9.ui.messageview.Animator),onAnimationEnd,Operation
n6439,"@java+method#com.fsck.k9.controller.MessagingListener.synchronizeMailboxProgress(com.fsck.k9.Account,java.lang.String,int,int)",synchronizeMailboxProgress,Operation
n644,@java+method#com.fsck.k9.Account.getSortType(),getSortType,Operation
n6440,@java+field#com.fsck.k9.mailstore.migrations.MigrationTo60.PENDING_COMMAND_SET_FLAG,PENDING_COMMAND_SET_FLAG,Variable
n6441,@java+field#com.fsck.k9.activity.ActivityListenerTest.COUNT,COUNT,Variable
n6442,"@java+method#com.fsck.k9.controller.MessagingController.putBackground(java.lang.String,com.fsck.k9.controller.MessagingListener,java.lang.Runnable)",putBackground,Operation
n6443,@java+field#com.fsck.k9.service.CoreReceiver.wakeLockSeq,wakeLockSeq,Variable
n6444,@java+field#com.fsck.k9.mail.store.imap.ResponseCodeExtractor.AUTHENTICATION_FAILED,AUTHENTICATION_FAILED,Variable
n6445,"@java+constructor#com.fsck.k9.search.LocalSearch.LocalSearch(java.lang.String,com.fsck.k9.search.ConditionsTreeNode,java.lang.String,boolean)",LocalSearch,Constructor
n6446,@java+method#com.fsck.k9.mail.Multipart.addBodyPart(com.fsck.k9.mail.BodyPart),addBodyPart,Operation
n6447,"@java+method#com.fsck.k9.preferences.SettingsImporter.parseAccounts(com.fsck.k9.preferences.XmlPullParser,java.util.List,boolean)",parseAccounts,Operation
n6448,@java+method#com.fsck.k9.mail.Body.setEncoding(java.lang.String),setEncoding,Operation
n6449,@java+method#com.fsck.k9.mail.transport.smtp.SmtpTransportTest.open_withXoauth2Extension_shouldThrowOn401Response(),open_withXoauth2Extension_shouldThrowOn401Response,Operation
n645,@java+field#com.fsck.k9.widget.list.MessageListRemoteViewFactory.mailItems,mailItems,Variable
n6450,@java+method#com.fsck.k9.provider.EmailProviderTest.query_forMessagesWithAccountAndRequiredFieldsWithNoOrderBy_throwsSQLiteException(),query_forMessagesWithAccountAndRequiredFieldsWithNoOrderBy_throwsSQLiteException,Operation
n6451,@java+constructor#com.fsck.k9.controller.MessagingController.Command.Command(),,Constructor
n6452,@java+method#com.fsck.k9.mail.store.imap.PermanentFlagsResponseTest.parse_withoutOkResponse_shouldReturnNull(),parse_withoutOkResponse_shouldReturnNull,Operation
n6453,@java+method#com.fsck.k9.activity.compose.RecipientLoaderTest.queryCryptoStatus_unavailable(),queryCryptoStatus_unavailable,Operation
n6454,@java+method#com.fsck.k9.mailstore.migrations.MigrationTo60Test.migrateMoveOrCopy_withUidMap(),migrateMoveOrCopy_withUidMap,Operation
n6455,@java+method#com.fsck.k9.K9.onCreate(),onCreate,Operation
n6456,@java+field#com.fsck.k9.K9.theme,theme,Variable
n6457,@java+field#com.fsck.k9.controller.MemorizingMessagingListener.Memory.failureMessage,failureMessage,Variable
n6458,@java+class#com.fsck.k9.mail.store.webdav.WebDavStore,WebDavStore,Structure
n6459,@java+method#com.fsck.k9.view.MessageHeader.onClick(com.fsck.k9.fragment.View),onClick,Operation
n646,@java+method#com.fsck.k9.mail.store.webdav.WebDavFolder.create(com.fsck.k9.mail.Folder.FolderType),create,Operation
n6460,@java+constructor#java.util.ArrayList.ArrayList(),,Constructor
n6461,@java+method#com.fsck.k9.activity.MessageList.onCreate(com.fsck.k9.fragment.Bundle),onCreate,Operation
n6462,@java+method#com.fsck.k9.mail.store.imap.PermanentFlagsResponseTest.parse_withPermanentFlagsResponse_shouldExtractFlags(),parse_withPermanentFlagsResponse_shouldExtractFlags,Operation
n6463,@java+method#com.fsck.k9.mail.transport.smtp.SmtpTransport.open(),open,Operation
n6464,"@java+method#com.fsck.k9.message.extractors.AttachmentInfoExtractor.extractAttachmentSize(java.lang.String,long)",extractAttachmentSize,Operation
n6465,@java+method#com.fsck.k9.mailstore.LocalFolder.getPushClass(),getPushClass,Operation
n6466,@java+field#com.fsck.k9.mail.store.webdav.WebDavStore.authenticationType,authenticationType,Variable
n6467,"@java+method#com.fsck.k9.mailstore.StoreSchemaDefinitionTest.insertMessageWithSubject(com.fsck.k9.mailstore.SQLiteDatabase,java.lang.String)",insertMessageWithSubject,Operation
n6468,@java+field#com.fsck.k9.activity.setup.AccountSetupBasics.mProvider,mProvider,Variable
n6469,@java+method#com.fsck.k9.Account.isMarkMessageAsReadOnView(),isMarkMessageAsReadOnView,Operation
n647,@java+method#com.fsck.k9.mail.store.pop3.Pop3Store.Pop3Folder.getUidFromMessageId(com.fsck.k9.mail.Message),getUidFromMessageId,Operation
n6470,@java+method#com.fsck.k9.preferences.TimePickerPreference.getTime(),getTime,Operation
n6471,@java+field#com.fsck.k9.Account.ringNotified,ringNotified,Variable
n6472,"@java+constructor#com.fsck.k9.ui.messageview.MessageCryptoPresenter.MessageCryptoPresenter(com.fsck.k9.fragment.Bundle,com.fsck.k9.ui.messageview.MessageCryptoPresenter.MessageCryptoMvpView)",MessageCryptoPresenter,Constructor
n6473,@java+method#com.fsck.k9.notification.WearNotificationsTest.testBuildStackedNotificationWithArchiveActionEnabled(),testBuildStackedNotificationWithArchiveActionEnabled,Operation
n6474,@java+field#com.fsck.k9.Account.TRANSPORT_URI_KEY,TRANSPORT_URI_KEY,Variable
n6475,@java+method#com.fsck.k9.message.MessageBuilder.setIdentityChanged(boolean),setIdentityChanged,Operation
n6476,@java+method#com.fsck.k9.activity.MessageList.disableDeleteAction(),disableDeleteAction,Operation
n6477,@java+method#com.fsck.k9.mail.helper.UrlEncodingHelper.decodeUtf8(java.lang.String),decodeUtf8,Operation
n6478,"@java+method#com.fsck.k9.controller.MessagingController.doRefreshRemote(com.fsck.k9.Account,com.fsck.k9.controller.MessagingListener).$anonymous1.run()",run,Operation
n6479,@java+method#com.fsck.k9.mail.store.pop3.Pop3Store.Pop3Folder.isOpen(),isOpen,Operation
n648,@java+field#com.fsck.k9.message.html.HtmlProcessor.htmlSanitizer,htmlSanitizer,Variable
n6480,@java+method#com.fsck.k9.notification.SendFailedNotificationsTest.testShowSendFailedNotification(),testShowSendFailedNotification,Operation
n6481,@java+method#com.fsck.k9.mail.store.imap.CapabilityResponseTest.parse_withEmptyResponseList_shouldReturnNull(),parse_withEmptyResponseList_shouldReturnNull,Operation
n6482,@java+method#com.fsck.k9.mail.internet.MimeBodyPart.removeHeader(java.lang.String),removeHeader,Operation
n6483,@java+method#com.fsck.k9.view.FoldableLinearLayout.onRestoreInstanceState(com.fsck.k9.fragment.Parcelable),onRestoreInstanceState,Operation
n6484,@java+field#com.fsck.k9.mailstore.MigrationTest.databaseFile,databaseFile,Variable
n6485,@java+method#com.fsck.k9.mailstore.LocalFolder.appendMessages(java.util.List),appendMessages,Operation
n6486,@java+method#com.fsck.k9.notification.NotificationData.getContentForSummaryNotification(),getContentForSummaryNotification,Operation
n6487,"@java+method#com.fsck.k9.view.FoldableLinearLayout.updateFoldedState(boolean,boolean).$anonymous1.onAnimationEnd(com.fsck.k9.view.Animation)",onAnimationEnd,Operation
n6488,@java+method#com.fsck.k9.mailstore.StorageManager.FixedStorageProviderBase.isReady(com.fsck.k9.controller.Context),isReady,Operation
n6489,"@java+method#com.fsck.k9.activity.setup.SliderPreference.onCreateDialogView().$anonymous1.onProgressChanged(com.fsck.k9.activity.setup.SeekBar,int,boolean)",onProgressChanged,Operation
n649,@java+field#com.fsck.k9.mail.store.imap.NamespaceResponse.prefix,prefix,Variable
n6490,@java+field#com.fsck.k9.fragment.MessageListFragment.messagingController,messagingController,Variable
n6491,@java+method#com.fsck.k9.mailstore.StorageManager.FixedStorageProviderBase.computeRoot(com.fsck.k9.controller.Context),computeRoot,Operation
n6492,@java+method#com.fsck.k9.mail.store.imap.CopyUidResponseTest.parse_withNonNumberCopyUidArguments_shouldReturnNull(),parse_withNonNumberCopyUidArguments_shouldReturnNull,Operation
n6493,"@java+method#com.fsck.k9.activity.setup.AccountSettings.onCreate(com.fsck.k9.fragment.Bundle).$anonymous14.onPreferenceChange(com.fsck.k9.activity.Preference,java.lang.Object)",onPreferenceChange,Operation
n6494,@java+class#com.fsck.k9.message.html.HttpUriParser,HttpUriParser,Structure
n6495,@java+field#com.fsck.k9.activity.compose.RecipientLoaderTest.PROJECTION_CRYPTO_ADDRESSES,PROJECTION_CRYPTO_ADDRESSES,Variable
n6496,@java+field#com.fsck.k9.notification.SyncNotifications.NOTIFICATION_LED_WHILE_SYNCING,NOTIFICATION_LED_WHILE_SYNCING,Variable
n6497,@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelper.getDataSourceForEncryptedOrInlineData().$anonymous1.writeTo(java.io.OutputStream),writeTo,Operation
n6498,@java+method#com.fsck.k9.mailstore.LocalFolder.getPrefId(),getPrefId,Operation
n6499,@java+field#com.fsck.k9.ui.crypto.MessageCryptoHelper.queuedPendingIntent,queuedPendingIntent,Variable
n65,@java+method#com.fsck.k9.mail.Folder.getLastUpdate(),getLastUpdate,Operation
n650,@java+method#com.fsck.k9.activity.misc.Attachment.describeContents(),describeContents,Operation
n6500,@java+field#com.fsck.k9.mail.K9MailLib.IDENTITY_HEADER,IDENTITY_HEADER,Variable
n6501,@java+method#com.fsck.k9.mail.store.imap.ImapStoreUriTest.testDecodeStoreUriImapPlainNoPassword(),testDecodeStoreUriImapPlainNoPassword,Operation
n6502,@java+field#com.fsck.k9.autocrypt.AutocryptHeaderTest.PARAMETERS,PARAMETERS,Variable
n6503,@java+method#com.fsck.k9.K9.setMessageListSenderAboveSubject(boolean),setMessageListSenderAboveSubject,Operation
n6504,@java+method#com.fsck.k9.ui.messageview.MessageTopView.setShowPicturesButtonListener(),setShowPicturesButtonListener,Operation
n6505,@java+method#com.fsck.k9.mail.internet.MessageIdGeneratorTest.setUp().$anonymous1.generateUuid(),generateUuid,Operation
n6506,@java+method#com.fsck.k9.mail.store.imap.SimpleImapSettings.getPathDelimiter(),getPathDelimiter,Operation
n6507,"@java+method#com.fsck.k9.controller.MessagingController.searchRemoteMessages(java.lang.String,java.lang.String,java.lang.String,java.util.Set,java.util.Set,com.fsck.k9.controller.MessagingListener)",searchRemoteMessages,Operation
n6508,@java+method#com.fsck.k9.message.PgpMessageBuilderTest.build__withCryptoProviderError__shouldThrow(),build__withCryptoProviderError__shouldThrow,Operation
n6509,@java+field#com.fsck.k9.notification.SyncNotificationsTest.builder,builder,Variable
n651,@java+method#com.fsck.k9.mail.internet.MimeBodyPart.getContentId(),getContentId,Operation
n6510,@java+field#com.fsck.k9.mailstore.LocalBodyPart.message,message,Variable
n6511,@java+method#com.fsck.k9.activity.setup.OpenPgpAppSelectDialog.OpenPgpAppSelectFragment.onCreate(com.fsck.k9.fragment.Bundle),onCreate,Operation
n6512,@java+class#com.fsck.k9.mail.store.imap.ImapStoreUriTest,ImapStoreUriTest,Structure
n6513,@java+field#com.fsck.k9.activity.compose.RecipientLoader.INDEX_NAME,INDEX_NAME,Variable
n6514,@java+field#com.fsck.k9.controller.MessagingControllerCommands.COMMAND_SET_FLAG,COMMAND_SET_FLAG,Variable
n6515,@java+field#org.openintents.openpgp.util.OpenPgpApi.ACTION_ENCRYPT,ACTION_ENCRYPT,Variable
n6516,@java+method#com.fsck.k9.activity.setup.SliderPreference.setSummary(int),setSummary,Operation
n6517,"@java+method#com.fsck.k9.activity.setup.ConnectionSecurityAdapter.get(com.fsck.k9.controller.Context,com.fsck.k9.mail.ConnectionSecurity[])",get,Operation
n6518,@java+class#com.fsck.k9.activity.setup.AccountSetupAccountType,AccountSetupAccountType,Structure
n6519,"@java+constructor#com.fsck.k9.activity.setup.AuthTypeAdapter.AuthTypeAdapter(com.fsck.k9.controller.Context,int,com.fsck.k9.activity.setup.AuthTypeHolder[])",AuthTypeAdapter,Constructor
n652,@java+method#com.fsck.k9.mail.Multipart.getEpilogue(),getEpilogue,Operation
n6520,"@java+method#com.fsck.k9.activity.setup.AccountSetupComposition.onCreate(com.fsck.k9.fragment.Bundle).$anonymous1.onCheckedChanged(com.fsck.k9.activity.setup.CompoundButton,boolean)",onCheckedChanged,Operation
n6521,@java+field#com.fsck.k9.activity.FolderInfoHolder.loading,loading,Variable
n6522,@java+method#com.fsck.k9.controller.PendingCommandSerializerTest.testSerializeDeserialize__withArguments(),testSerializeDeserialize__withArguments,Operation
n6523,@java+field#org.openintents.openpgp.util.OpenPgpApi.AUTOCRYPT_STATUS_AVAILABLE,AUTOCRYPT_STATUS_AVAILABLE,Variable
n6524,"@java+constructor#com.fsck.k9.mail.internet.MimeBodyPart.MimeBodyPart(com.fsck.k9.mail.internet.MimeHeader,com.fsck.k9.mail.Body)",MimeBodyPart,Constructor
n6525,@java+field#com.fsck.k9.activity.ActivityListenerTest.context,context,Variable
n6526,@java+field#com.fsck.k9.notification.NotificationContent.subject,subject,Variable
n6527,@java+method#com.fsck.k9.notification.NotificationController.clearSendingNotification(com.fsck.k9.Account),clearSendingNotification,Operation
n6528,"@java+method#com.fsck.k9.mailstore.LocalFolder.destroyMessage(long,long,java.lang.String)",destroyMessage,Operation
n6529,"@java+method#com.fsck.k9.helper.MessageHelper.toFriendly(com.fsck.k9.mail.Address,com.fsck.k9.helper.Contacts)",toFriendly,Operation
n653,@java+class#com.fsck.k9.mail.internet.CharsetSupport,CharsetSupport,Structure
n6530,@java+method#com.fsck.k9.fragment.MessageListFragment.getReferenceForPosition(int),getReferenceForPosition,Operation
